date,category,index,title,summary,importance,impact_score,reason,source,url,tags,created_at
2026-01-09,国内,7,医疗领域DeepSeek时刻：蚂蚁 · 安诊儿医疗大模型正式开源，登顶权威榜单,1月9日消息，蚂蚁集团旗下的“蚂蚁·安诊儿”医疗大模型正式宣布开源，并在多项权威医疗AI评测榜单中登顶，此举旨在降低医疗AI应用门槛，推动中国医疗健康领域的智能化发展。,高,285.0,属于【重大产品发布】（重要模型开源）与【重大学术突破】（榜单表现），主体为中国公司，对行业生态有重要影响。,AI科技评论,https://www.leiphone.com/category/ai/DgJFKCh5XyHVxOxq.html,"开源,医疗大模型,蚂蚁集团",2026-01-09 08:40:27
2026-01-09,国内,8,最前线｜吉利发布全域AI2.0架构和世界行为模型，“1-2周可迭代一次”,1月9日消息，中国车企吉利汽车发布其全域AI技术体系2.0及世界行为模型（WAM），该模型具备自我反思和进化能力，可实现快速迭代，标志着吉利在智能驾驶核心技术领域进入新的竞争阶段。,中,285.0,属于【重大产品发布】（重要AI架构与模型发布），主体为中国公司，是智能汽车领域的重要技术进展。,AI科技评论,https://www.leiphone.com/category/transportation/1vj6l22BEaECXkmQ.html,"产品发布,智能驾驶,世界模型,吉利",2026-01-09 08:40:27
2026-01-09,国内,9,突破技术“卡脖子”，北大系公司实现原子力显微镜探针量产，拿下千万元融资｜硬氪首发,1月9日消息，源自北京大学的创业公司探真纳米科技成功实现原子力显微镜（AFM）探针的量产，并完成超千万元融资，该技术突破有助于解决国内在高端科研仪器关键部件领域的“卡脖子”问题。,中,266.0,属于【重大学术突破】（技术量产突破）与【重大商业动态】（融资），主体为中国研究机构衍生的公司，具有产业意义。,36氪,https://36kr.com/p/3631042586395657?f=rss,"技术突破,融资,高端制造,北京大学",2026-01-09 08:40:27
2026-01-09,国内,10,如祺出行 COO 韩锋：Robotaxi 迈向大规模商业化之际，出行平台怎么做？｜L4 十人谈,1月9日消息，广汽集团旗下的自动驾驶出行平台如祺出行COO韩锋探讨了Robotaxi大规模商业化的路径，同时提及百度Apollo萝卜快跑已累计完成超1700万单，展现了中国自动驾驶出行服务的商业化进展与思考。,中,215.0,属于【重大商业动态】（商业化进展探讨），主体为中国出行平台及中国公司（百度），聚焦国内自动驾驶落地。,AI科技评论,https://www.leiphone.com/category/transportation/zyunrVyQV5CnPHKc.html,"Robotaxi,商业化,如祺出行,百度Apollo",2026-01-09 08:40:27
2026-01-09,国内,11,松果出行身上看到了ofo的影子,1月9日消息，由美团创始团队成员创办的共享电单车企业松果出行正式向港交所递交招股说明书，寻求成为“共享电单车第一股”，其发展历程与业务模式引发市场关注。,中,195.0,属于【重大商业动态】（IPO），主体为中国公司，是共享出行领域的重要资本事件。,36氪,https://36kr.com/newsflashes/3631935962088710?f=rss,"IPO,共享出行,松果出行",2026-01-09 08:40:27
2026-01-09,国内,12,万科宣布郁亮辞职；王腾官宣创业，核心成员来自小米、华为；有变数！商务部回应审查Meta收购Manus；京东成立「变色龙业务部」丨雷峰早报,1月9日消息，小米前高管王腾官宣创业，核心团队来自小米、华为；同时京东宣布成立“变色龙业务部”，将推出全年龄段AI玩具，显示中国科技公司高管创业潮及大厂在AI消费硬件领域的新布局。,中,195.0,包含【重大商业动态】（高管创业、新业务部门成立）等多条国内动态，主体均为中国公司及人物。,36氪,https://36kr.com/p/3631869536338947?f=rss,"创业,AI硬件,京东,小米",2026-01-09 08:40:27
2026-01-09,国内,13,开源“裸考”真实世界，国产具身智能基座模型拿下全球第二！,1月9日消息，一款国产具身智能基座模型在开源环境下于真实世界评测中取得全球第二的优异成绩，表明中国在具身智能这一前沿领域的研发实力已达到国际先进水平。,中,185.0,属于【重大学术突破】（SOTA性能），主体虽未明确但成果属于国内，是具身智能领域的重要进展。,AI科技评论,https://www.leiphone.com/category/zaobao/MzH2Ly2oa3Wq95KJ.html,"开源模型,具身智能,SOTA",2026-01-09 08:40:27
2026-01-09,国内,14,对话佑驾创新CEO刘国清：我们不靠低价抢单，市场缺靠谱的商机丨L4十人谈,1月9日消息，中国自动驾驶公司佑驾创新在切入无人物流车市场后，其“小竹无人车”品牌在三个月内获得超千台订单，并立下2026年交付过万台的目标，展现了国内无人物流市场新玩家的快速成长。,低,180.0,属于【重大商业动态】（市场订单与目标），主体为中国公司，反映细分赛道竞争态势。,AI科技评论,https://www.leiphone.com/category/transportation/qZhH0HDDZYGfhw78.html,"无人物流,佑驾创新,商业订单",2026-01-09 08:40:27
2026-01-09,国内,15,对话斯年智驾CEO何贝：L4 智驾公司的宿命，是大集成商或大运营商｜L4十人谈,1月9日消息，中国自动驾驶公司斯年智驾CEO何贝基于其百度及创业经历，探讨了L4级自动驾驶公司未来可能走向大集成商或大运营商的商业模式，反映了国内自动驾驶创业者对行业终局的思考。,低,180.0,属于【商业动态】（行业观点），主体为中国公司及人物，提供产业洞察。,AI科技评论,https://www.leiphone.com/category/ai/evXZk2jrLKAHtcFO.html,"自动驾驶,商业模式,斯年智驾",2026-01-09 08:40:27
2026-01-09,国内,16,南方科技大学张进教授：为什么打造空间智能，不能只依赖“传统多模态感知”？｜GAIR 2025,1月9日消息，南方科技大学张进教授在GAIR大会上发表演讲，深入探讨了构建空间智能所需超越传统多模态感知的新理论与方法，代表了中国学术界在AI前沿领域的前瞻性思考。,低,180.0,属于【学术动态】（学术观点分享），主体为中国研究机构学者，聚焦前沿技术方向。,AI科技评论,https://www.leiphone.com/category/academic/qTBD52ttzwhaPo2C.html,"空间智能,学术观点,南方科技大学",2026-01-09 08:40:27
2026-01-09,国际,1,"Musk, OpenAI lawyers trade barbs as lawsuit heads to trial",1月9日消息，埃隆·马斯克起诉OpenAI及其合作伙伴微软的案件已确定将于三月进入陪审团审判阶段，法官认为有证据表明OpenAI领导层曾承诺维持其非营利性结构，此案将深刻影响AI巨头的治理模式与行业格局。,高,262.5,重大法律事件，涉及OpenAI、微软等核心AI公司，关乎AI公司治理结构与商业伦理，影响深远。,Bloomberg Technology,https://www.bloomberg.com/news/videos/2026-01-08/xreal-ceo-on-revamping-basic-ar-glasses-video,"AI法律,诉讼,OpenAI,微软",2026-01-09 08:40:27
2026-01-09,国际,2,Bloomberg Tech at CES | Bloomberg Tech 1/8/2026,1月9日消息，据彭博社报道，中国计划最快于本季度批准进口英伟达H200芯片，同时AI初创公司Anthropic正在进行新一轮融资，估值可能达到3500亿美元，这两项动态分别涉及关键芯片出口管制与顶级AI公司估值。,高,240.0,同时包含重大政策（美国对华芯片出口管制动态）和重大商业动态（顶级AI公司巨额融资），信息密度和价值极高。,Bloomberg Technology,https://www.bloomberg.com/news/articles/2026-01-09/china-s-minimax-ipo-to-hand-devoted-gamer-a-1-6-billion-fortune,"英伟达,H200,出口管制,Anthropic,融资",2026-01-09 08:40:27
2026-01-09,国际,3,Elon Musk’s lawsuit against OpenAI will face a jury in March,1月9日消息，美国地区法官Yvonne Gonzalez Rogers裁定，埃隆·马斯克起诉OpenAI违背其创立初衷、转为营利性公司的案件将于三月交由陪审团审理，这标志着这场备受瞩目的AI行业法律大战进入关键阶段。,高,215.0,重大法律与伦理事件，明确了马斯克诉OpenAI案的开庭时间，是影响AI行业治理结构的标志性案件。,CNBC Tech,https://www.cnbc.com/2026/01/08/musk-openai-altman-lawsuit-trial.html,"诉讼,OpenAI,埃隆·马斯克,AI伦理",2026-01-09 08:40:27
2026-01-09,国际,4,Google and Character.AI negotiate first major settlements in teen chatbot death cases,1月9日消息，谷歌与Character.AI正在就多起青少年因使用AI聊天机器人导致死亡的诉讼案件进行谈判，以期达成首批重大和解，这可能是AI公司因产品安全与伦理问题承担法律责任的先例。,高,185.0,重大安全与伦理事件，涉及AI产品对用户（尤其是青少年）的潜在危害，可能开创AI公司法律责任先河，行业影响巨大。,arXiv AI,https://arxiv.org/abs/2601.04234,"AI安全,诉讼,伦理,谷歌",2026-01-09 08:40:27
2026-01-09,国际,5,"Musk’s xAI Burns Almost $8 Billion in Cash, Reveals Optimus Plan",1月9日消息，埃隆·马斯克的人工智能初创公司xAI内部文件显示，其正以近80亿美元的惊人速度消耗现金，以建设数据中心、招募人才并开发最终将用于其人形机器人Optimus的软件，展现了AI军备竞赛的巨额成本。,高,180.0,重大商业动态，揭示了顶级AI初创公司（xAI）的巨额烧钱规模和战略方向（关联Optimus机器人），凸显AI竞赛资本强度。,Bloomberg Technology,https://www.bloomberg.com/news/articles/2026-01-08/intel-ceo-meets-with-trump-who-hails-gain-in-us-chipmaker-stake,"xAI,融资,烧钱,Optimus,埃隆·马斯克",2026-01-09 08:40:27
2026-01-09,国际,6,Nvidia’s reportedly asking Chinese customers to pay upfront for its H200 AI chips,1月9日消息，据报道，英伟达要求其中国客户在订购H200 AI芯片时需预付全款，尽管该芯片能否获得美国出口许可和中国进口批准仍存在不确定性，这反映了在地缘政治风险下芯片供应链的紧张态势。,高,180.0,涉及重大政策（出口管制）下的关键商业行为，主体是海外公司（英伟达），反映了中美科技博弈对全球AI供应链的直接影响。,Bloomberg Technology,https://www.bloomberg.com/news/videos/2026-01-08/bloomberg-tech-1-8-2026-video,"英伟达,H200,出口管制,供应链",2026-01-09 08:40:27
2026-01-09,国际,7,CrowdStrike buys identity security startup SGNL for $740 million in latest deal push,1月9日消息，网络安全巨头CrowdStrike宣布以7.4亿美元收购身份安全初创公司SGNL，这是继谷歌拟320亿美元收购Wiz、Palo Alto Networks收购CyberArk之后，网络安全领域又一笔重大并购交易。,中,180.0,重大商业动态（大额并购），且提及了谷歌等巨头的更大规模并购，反映了AI时代网络安全行业的整合趋势。,Bloomberg Technology,https://www.bloomberg.com/news/videos/2026-01-08/future-of-robots-on-display-at-ces-video,"并购,网络安全,CrowdStrike",2026-01-09 08:40:27
2026-01-09,国际,8,Snowflake announces its intent to buy observability platform Observe,1月9日消息，云数据平台Snowflake宣布其收购可观测性平台Observe的意向，旨在增强其数据堆栈，以更好地处理AI智能体产生的海量数据，这是数据基础设施公司为适应AI浪潮进行的战略布局。,中,180.0,重要商业动态（并购），主体是海外上市公司（Snowflake），反映了AI发展对底层数据基础设施提出的新需求和行业整合。,Bloomberg Technology,https://www.bloomberg.com/news/videos/2026-01-08/kindred-ventures-founder-on-investing-trends-from-ces-video,"并购,Snowflake,数据基础设施,AI智能体",2026-01-09 08:40:27
2026-01-09,国际,9,Formal Analysis of AGI Decision-Theoretic Models and the Confrontation Question,1月9日消息，arXiv发布一篇新论文，对通用人工智能（AGI）的决策理论模型及其可能面临的“对抗性问题”进行了形式化分析，探讨一个理性的、自利的AGI在何种条件下会选择夺取权力而非保持合作，触及AI安全核心议题。,中,165.0,重大学术突破（新论文），涉及AGI安全与对齐这一根本性、前瞻性的研究领域，具有重要的理论价值。,Bloomberg Technology,https://www.bloomberg.com/news/articles/2026-01-08/apple-ceo-s-compensation-holds-steady-at-about-74-million,"AGI,AI安全,学术论文,arXiv",2026-01-09 08:40:27
2026-01-09,国际,10,SAGE-32B: Agentic Reasoning via Iterative Distillation,1月9日消息，研究人员在arXiv上发布了SAGE-32B模型，这是一个拥有320亿参数、专注于智能体推理与长程规划任务的语言模型，其设计目标是在智能体循环中运行，强调工具使用、规划和反思，而非通用对话流畅性。,中,160.0,重大学术/技术突破（新模型发布），专注于AI智能体这一关键发展方向，参数规模和技术路线具有代表性。,arXiv AI,https://arxiv.org/abs/2601.04237,"AI模型,智能体,学术论文,arXiv",2026-01-09 08:40:27
2026-01-09,国际,11,AI Copilot Keeps Berkeley’s X-Ray Particle Accelerator on Track,1月9日消息，劳伦斯伯克利国家实验室的研究人员在先进光源粒子加速器上部署了名为“加速器助手”的AI智能体，这是一个大型语言模型，能够支持高风险的物理实验，标志着AI在尖端科学研究基础设施中的实际应用。,中,160.0,重要技术应用突破，展示了AI（LLM）在国家级重大科研设施中的实际赋能作用，主体是美国国家实验室。,TechCrunch AI,https://techcrunch.com/2026/01/08/elon-musks-lawsuit-against-openai-will-face-a-jury-in-march/,"AI应用,LLM,科学研究,伯克利实验室",2026-01-09 08:40:27
2026-01-09,国际,12,Xreal CEO on Revamping Basic AR Glasses,1月9日消息，AR眼镜公司Xreal的CEO徐驰在CES上发布了升级版入门级产品Xreal 1S，该产品以更低的价格提供了比前代Xreal One更高的视频分辨率，展示了消费级AR硬件在性价比上的持续演进。,低,150.0,重要产品发布（消费电子），发生在国际展会CES，主体是海外公司（Xreal），属于AI相关硬件动态。,CNBC Tech,https://www.cnbc.com/2026/01/08/crowdstrike-ai-cybersecurity-sgnl-acquisition.html,"AR,硬件,CES,产品发布",2026-01-09 08:40:27
2026-01-09,国际,13,Future of Robots on Display at CES,1月9日消息，在CES展会上，多款人形机器人展示了折叠衣物、搬运箱子等新的AI驱动能力，但斯坦福大学教授兼OpenMind创始人Jan Liphardt认为它们进入家庭可能仍需时日，讨论了AI机器人的现状与未来挑战。,低,150.0,行业趋势观察，发生在国际展会CES，涉及AI机器人这一热门领域，提供了来自学术界的专业视角。,MIT Technology Review,https://www.technologyreview.com/2026/01/08/1130868/legal-challenges-offshore-wind/,"机器人,CES,AI硬件,行业趋势",2026-01-09 08:40:27
2026-01-09,国际,14,Former Bolt CEO Maju Kuruvilla’s startup triples to $100M valuation,1月9日消息，由前Bolt CEO创立的初创公司Spangle在A轮融资中筹集了1500万美元，估值达到1亿美元，该公司致力于利用AI生成购物体验，显示了AI在零售和电商领域的应用获得资本青睐。,低,145.0,一般商业动态（融资），主体是海外初创公司，反映了AI在垂直领域（电商）的应用和投资趋势。,TechCrunch AI,https://techcrunch.com/2026/01/07/google-and-character-ai-negotiate-first-major-settlements-in-teen-chatbot-death-cases/,"融资,初创公司,AI电商,估值",2026-01-09 08:40:27
2026-01-09,国际,15,People Are Using AI to Falsely Identify the Federal Agent Who Shot Renee Good,1月9日消息，有网络侦探利用AI篡改图像，错误地指认了在明尼苏达州枪杀一名37岁女性的联邦特工，这一事件凸显了生成式AI技术被滥用进行虚假信息传播和干扰司法调查的现实风险与社会危害。,低,142.5,安全与伦理事件，发生在海外（美国），展示了AI技术被恶意使用的具体案例，涉及社会信任与司法公正。,Bloomberg Technology,https://www.bloomberg.com/news/articles/2026-01-09/african-unicorn-flutterwave-bets-mono-buy-to-strengthen-ipo-case,"AI滥用,虚假信息,Deepfake,AI伦理",2026-01-09 08:40:27
2026-01-09,国际,16,Tesla CEO Musk brushes off Nvidia self-driving competition as 5 or 6 years away,1月9日消息，特斯拉CEO埃隆·马斯克表示，英伟达的自动驾驶芯片Alpamayo至少在五到六年内不会对特斯拉的全自动驾驶（FSD）技术构成严重压力，此番言论揭示了自动驾驶领域主要竞争者之间的技术路线与市场竞争判断。,低,142.5,行业领袖观点，涉及特斯拉（美国公司）与英伟达（美国公司）在自动驾驶领域的竞争关系，反映了技术发展的时间线预期。,Bloomberg Technology,https://www.bloomberg.com/news/articles/2026-01-09/musk-s-xai-reports-higher-quarterly-loss-plans-to-power-optimus,"自动驾驶,特斯拉,英伟达,埃隆·马斯克",2026-01-09 08:40:27
2026-01-10,国内,1,国家将对外卖行业“内卷式”竞争启动调查，美团：坚决拥护，全力配合,1月10日消息，国家市场监督管理总局宣布将对外卖平台服务行业启动反垄断调查，以评估其“内卷式”竞争、拼补贴、控流量等突出问题，美团官方随即表示坚决拥护并将全力配合此次调查。,高,487.0,属于重大政策与法规（反垄断调查），主体是中国政府监管机构及中国公司美团，符合国内动态定义。,36氪,https://36kr.com/p/3630475057972482?f=rss,"监管,反垄断,政策",2026-01-10 08:35:41
2026-01-10,国内,2,阿里千问模型下载量激增，单月超2到8名总和,1月10日消息，阿里千问大模型在全球最大开源社区Hugging Face的下载量迎来爆发式增长，2025年12月单月下载量超过第二名至第八名总和，累计下载量达7亿，成为全球开发者采用率最高的开源模型。,高,381.5,属于重大产品发布/商业动态，主体是中国公司阿里巴巴，其旗舰AI模型取得显著市场突破，影响力巨大。,36氪,https://36kr.com/p/3631653262771201?f=rss,"大模型,开源,突破,领先",2026-01-10 08:35:41
2026-01-10,国内,3,脑机接口虚火？但再不下手就晚了,1月10日消息，中国非侵入式脑机接口公司强脑科技完成20亿元巨额融资，用于核心技术研发与产品量产，该消息刺激A股脑机接口板块持续走强，但也已引发监管关注。,高,322.5,属于重大商业动态（大额融资）并涉及监管关注，主体是中国公司强脑科技，事件发生在中国市场。,36氪,https://36kr.com/p/3632007525713155?f=rss,"融资,监管,脑机接口,十亿",2026-01-10 08:35:41
2026-01-10,国内,4,蚂蚁再把医疗AI卷出新高度！蚂蚁·安诊儿医疗大模型开源即SOTA,1月10日消息，蚂蚁集团正式开源其医疗大模型“蚂蚁·安诊儿”，该模型在推理速度与性能上达到业界领先水平，登顶权威医疗AI榜单，实现了开源即SOTA的突破。,高,300.0,属于重大产品发布与重大学术/技术突破，主体是中国公司蚂蚁集团，其开源医疗大模型取得SOTA性能。,AI科技评论,https://www.leiphone.com/category/industrynews/qtQvOVRfvhW3Gdqn.html,"大模型,开源,SOTA,医疗AI",2026-01-10 08:35:41
2026-01-10,国内,5,医疗领域DeepSeek时刻：蚂蚁 · 安诊儿医疗大模型正式开源，登顶权威榜单,1月10日消息，蚂蚁集团旗下的“安诊儿”医疗大模型正式宣布开源，并在发布后迅速登顶多项权威医疗AI评测榜单，标志着国产医疗大模型取得重要进展。,高,285.0,属于重大产品发布与重大学术突破，主体是中国公司蚂蚁集团，其开源医疗模型在权威榜单上表现卓越。,AI科技评论,https://www.leiphone.com/category/industrynews/kyPrFH5K8JSClstG.html,"大模型,开源,医疗",2026-01-10 08:35:41
2026-01-10,国内,6,最前线｜吉利发布全域AI2.0架构和世界行为模型，“1-2周可迭代一次”,1月10日消息，吉利汽车在全球发布了其升级版的全域AI 2.0技术体系及核心的WAM世界行为模型，宣称该模型具备自我反思和进化能力，可实现快速迭代，旨在提升汽车智能驾驶水平。,高,230.0,属于重大产品发布（世界模型/AI架构），主体是中国公司吉利汽车，是其智能驾驶技术的重要升级。,AI科技评论,https://www.leiphone.com/category/industrynews/mLIHsoTFnk9pNvQr.html,"发布,AI,大模型,自动驾驶",2026-01-10 08:35:41
2026-01-10,国内,7,太初元碁发布国产高兼容性虚拟指令集PCX及高性能工业级编译器PCXAC,1月10日消息，中国公司太初元碁发布了自主研发的国产高兼容性虚拟指令集PCX及配套的高性能工业级编译器PCXAC，该技术旨在大幅降低跨硬件平台的软件迁移成本。,中,215.0,属于重大产品发布（基础软件/指令集），主体是中国公司，涉及底层核心技术，具有战略意义。,AI科技评论,https://www.leiphone.com/category/transportation/zyunrVyQV5CnPHKc.html,"发布,国产化,基础软件",2026-01-10 08:35:41
2026-01-10,国内,8,让两个大模型「在线吵架」，他们跑通了全网95%科研代码｜深势发布Deploy-Master,1月10日消息，中国AI公司深势科技发布了名为Deploy-Master的AI智能体产品，该产品能够高效部署科学计算工具，据称已能处理全网95%的科研代码，推动科研自动化进程。,中,210.0,属于重大产品发布（AI智能体），主体是中国研究机构/公司深势科技，在科学计算领域取得应用突破。,36氪,https://36kr.com/newsflashes/3633309981115654?f=rss,"发布,大模型,AI智能体,科研",2026-01-10 08:35:41
2026-01-10,国内,9,深势科技发布Deploy-Master：一天部署5万个科学计算工具，这可能是Agentic Science真正的起点,1月10日消息，深势科技发布其AI智能体产品Deploy-Master，宣称可实现一天内自动化部署数万个科学计算工具，极大提升了科研效率，标志着AI驱动科学（Agentic Science）的新起点。,中,195.0,属于重大产品发布（AI智能体），主体是中国公司深势科技，展示了在AI for Science领域的重大进展。,36氪,https://36kr.com/p/3631870029775874?f=rss,"发布,AI智能体,科研",2026-01-10 08:35:41
2026-01-10,国内,10,突破技术“卡脖子”，北大系公司实现原子力显微镜探针量产，拿下千万元融资｜硬氪首发,1月10日消息，源自北京大学的创业公司探真纳米科技成功实现了原子力显微镜（AFM）探针的国产化量产，并完成了超千万元的新一轮融资，资金将用于优化工艺和扩大产线。,中,195.0,属于重大学术/技术突破（解决卡脖子问题）及商业动态（融资），主体是中国大学衍生公司，具有技术国产化意义。,AI科技评论,https://www.leiphone.com/category/industrynews/PWX2eOchZcprPX19.html,"融资,突破,国产化,硬科技",2026-01-10 08:35:41
2026-01-10,国内,11,华为终端：问界M7全系累计交付突破40万台,1月10日消息，华为终端官方宣布，其与赛力斯联合打造的AITO问界M7车型全系累计交付量已突破40万台大关，同时增程长续航版开启预订，预售价29.98万元起。,中,195.0,属于重大商业动态（里程碑式交付数据），主体是中国公司华为及其合作伙伴，反映了其智能汽车业务的强劲市场表现。,AI科技评论,https://www.leiphone.com/category/industrynews/xXpVINx8iD6fpRyc.html,"发布,突破,智能汽车",2026-01-10 08:35:41
2026-01-10,国内,12,对话何小鹏：今年自动驾驶能力提升10倍，推出四款全新SUV全球车,1月10日消息，小鹏汽车董事长何小鹏宣布，公司计划在2026年将其自动驾驶能力提升10倍，并面向全球市场推出四款全新SUV车型，旨在进一步扩大销量与市场份额。,中,195.0,属于重大产品发布（新车及技术路线）及商业战略，主体是中国公司小鹏汽车，涉及核心的自动驾驶技术演进。,36氪,https://36kr.com/p/3631869536338947?f=rss,"发布,AI,自动驾驶,战略",2026-01-10 08:35:41
2026-01-10,国内,13,对话佑驾创新CEO刘国清：我们不靠低价抢单，市场缺靠谱的商机丨L4十人谈,1月10日消息，中国自动驾驶公司佑驾创新CEO刘国清透露，其无人配送车“小竹”在推出三个月内订单量已超千台，并立下2026年交付过万台的目标，正快速拓展快递、冷链等多场景应用。,中,185.0,属于重大商业动态（订单与市场拓展），主体是中国自动驾驶公司佑驾创新，在无人物流领域取得进展。,AI科技评论,https://www.leiphone.com/category/zaobao/MzH2Ly2oa3Wq95KJ.html,"突破,合作,自动驾驶,无人物流",2026-01-10 08:35:41
2026-01-10,国内,14,万科宣布郁亮辞职；王腾官宣创业，核心成员来自小米、华为；有变数！商务部回应审查Meta收购Manus；京东成立「变色龙业务部」丨雷峰早报,1月10日消息，京东集团宣布成立全新的“变色龙业务部”，该部门将专注于为全年龄段人群开发AI玩具，标志着京东在AI硬件与消费级AI应用领域的新布局。,中,170.0,属于重大商业动态（新业务部门成立），主体是中国公司京东，涉足AI+消费电子新赛道。,AI科技评论,https://www.leiphone.com/category/transportation/GE1pvy5cA3UUF1e0.html,"投资,AI,新业务",2026-01-10 08:35:41
2026-01-10,国内,15,闲鱼次元年度报告发布：二次元用户突破1.6亿，“LABUBU幸运”登顶年度超热宝贝,1月10日消息，阿里巴巴旗下闲鱼平台发布《2025闲鱼次元年度报告》，显示其二次元、追星与游戏用户总量已突破1.6亿，潮玩盲盒等品类交易激增，平台已成为年轻人兴趣消费的核心阵地。,低,165.0,属于商业动态（市场报告发布），主体是中国公司阿里巴巴（闲鱼），反映了特定消费市场的趋势。,量子位,https://www.qbitai.com/2026/01/368649.html,"发布,突破,消费趋势",2026-01-10 08:35:41
2026-01-10,国内,16,松果出行身上看到了ofo的影子,1月10日消息，中国共享电单车运营商松果出行正式向港交所递交上市申请，计划成为“共享电单车第一股”，该公司在全国超400个县市运营，注册用户数达1.75亿。,低,150.0,属于重大商业动态（IPO上市），主体是中国公司松果出行，是共享出行领域的重要资本事件。,AI科技评论,https://www.leiphone.com/category/transportation/c2nnKOonNYUAMBo9.html,"IPO,上市,共享经济",2026-01-10 08:35:41
2026-01-10,国内,17,雷军称对小米YU7冬季表现有足够信心,1月10日消息，小米集团创始人雷军通过社交媒体回应车主冬季测试，表示对小米YU7车型在极寒条件下的能耗与续航表现有足够信心，并鼓励更多车主分享真实用车体验。,低,150.0,属于商业动态（产品信心与市场沟通），主体是中国公司小米及其创始人，涉及智能汽车产品口碑。,机器之心,https://www.jiqizhixin.com/articles/2026-01-09-9,"发布,智能汽车,营销",2026-01-10 08:35:41
2026-01-10,国际,1,Democrats ask Apple and Google to remove X’s undressing bot from their app stores,1月10日消息，美国民主党参议员致信苹果CEO库克和谷歌CEO皮查伊，要求其应用商店下架X平台的AI脱衣机器人，因该工具未经同意对女性图像进行虚拟脱衣，引发了重大的安全与伦理争议。,高,240.0,属于【重大政策与法规】和【安全与伦理】范畴。事件涉及美国立法者直接向全球两大科技巨头施压，要求其监管平台上的AI滥用行为，是典型的国际政策与伦理事件，影响深远。,Bloomberg Technology,https://www.bloomberg.com/news/articles/2026-01-09/walmart-backed-super-app-onepay-hits-4-billion-valuation,"政策法规,AI安全,伦理争议,平台监管",2026-01-10 08:35:41
2026-01-10,国际,2,How Elon Musk’s Grok spread sexual deepfakes and child exploitation images,1月10日消息，埃隆·马斯克旗下的人工智能初创公司xAI的Grok模型因缺乏足够的安全防护措施，被曝出传播性深度伪造和儿童剥削图像，引发了专家对其训练数据安全性的严重担忧。,高,180.0,属于【安全与伦理】范畴。涉及全球知名AI公司（xAI）的重大安全与伦理丑闻，影响恶劣，触及AI内容生成的核心监管和道德底线，是当前国际AI治理的焦点问题。,Bloomberg Technology,https://www.bloomberg.com/news/videos/2026-01-09/test-video-interview-of-sridhar-ramaswamy-on-snowflake-s-observe-acquisition-and-ai-strategy,"AI安全,深度伪造,伦理危机,xAI",2026-01-10 08:35:41
2026-01-10,国际,3,"Musk’s xAI Burns Almost $8 Billion, Reveals Optimus Plan",1月10日消息，埃隆·马斯克的人工智能初创公司xAI正快速消耗资金，亏损加剧，其支出主要用于建设数据中心、招募人才以及开发未来将用于人形机器人Optimus的软件。,高,180.0,属于【重大商业动态】。揭示了全球最受关注的AI公司之一的巨额资金消耗和战略方向（转向机器人），反映了AI基础设施竞赛的激烈程度和资本密集特性。,Bloomberg Technology,https://www.bloomberg.com/news/videos/2026-01-09/ai-and-the-music-industry-bloomberg-tech-europe-video,"巨额投资,战略方向,基础设施,xAI",2026-01-10 08:35:41
2026-01-10,国际,4,"OpenAI, SoftBank Invest $1 Billion in Stargate Partner SB Energy",1月10日消息，OpenAI与软银集团共同向基础设施公司SB Energy投资10亿美元，以支持其在美国大规模建设为人工智能提供动力的数据中心，这是AI算力基础设施领域的重要战略合作。,高,158.0,属于【重大商业动态】。涉及全球领先的AI公司（OpenAI）与顶级投资机构（软银）的巨额联合投资，直接指向AI发展的核心瓶颈——能源与算力基础设施，具有战略意义。,The Verge AI,https://www.theverge.com/news/859631/democrats-x-grok-apple-google-app-store,"战略投资,基础设施,算力竞赛,OpenAI",2026-01-10 08:35:41
2026-01-10,国际,5,Andreessen Horowitz Raises $15 Billion in Its Largest-Ever Funding,1月10日消息，知名风险投资公司安德森·霍洛维茨基金完成了其有史以来规模最大的融资，募集超过150亿美元，并计划将资金投入包括人工智能、国防和生物技术在内的多个行业。,高,157.5,属于【重大商业动态】。这是全球顶级风投的创纪录融资，其资金投向（尤其是AI和国防）将深刻影响未来数年全球科技创新的格局与方向，信号意义极强。,Financial Times Tech,https://www.ft.com/content/117af7cc-3fe6-4292-a706-7204b82bb8dc,"巨额融资,风险投资,行业风向,a16z",2026-01-10 08:35:41
2026-01-10,国际,6,AI Build-Out Forces Analysts to Cover Entire Supply Chain,1月10日消息，Meta公司为AI数据中心达成了一系列电力协议，这将使其成为超大规模计算同行中最大的核能买家，凸显了AI扩张对能源供应链产生的深远影响和新的分析需求。,高,157.5,属于【重大商业动态】。展示了全球科技巨头（Meta）在AI军备竞赛中对关键基础设施（能源）的前所未有的投入和战略布局，反映了AI发展对传统能源行业的重塑。,Bloomberg Technology,https://www.bloomberg.com/news/videos/2026-01-09/ai-build-out-forces-analysts-to-cover-supply-chain-video,"基础设施,能源战略,供应链,Meta",2026-01-10 08:35:41
